date,session_key,wind_direction,meeting_key,wind_speed,rainfall,track_temperature,air_temperature,humidity,pressure
2025-02-26T06:46:42.313000+00:00,9683,76,1253,1.8,0,23.8,14.3,49.0,1023.8
2025-02-26T06:47:42.314000+00:00,9683,30,1253,0.7,0,24.1,14.4,49.0,1023.8
2025-02-26T06:48:42.317000+00:00,9683,45,1253,1.9,0,24.1,14.4,48.0,1023.8
2025-02-26T06:49:42.317000+00:00,9683,23,1253,2.0,0,24.0,14.4,47.0,1023.8
2025-02-26T06:50:42.315000+00:00,9683,49,1253,2.5,0,23.9,14.4,47.0,1023.8
2025-02-26T06:51:42.316000+00:00,9683,330,1253,1.6,0,23.8,14.4,47.0,1023.7
2025-02-26T06:52:42.318000+00:00,9683,28,1253,2.1,0,23.7,14.5,47.0,1023.8
2025-02-26T06:53:42.319000+00:00,9683,60,1253,2.3,0,23.4,14.5,47.0,1023.7
2025-02-26T06:54:42.319000+00:00,9683,37,1253,2.1,0,23.4,14.5,47.0,1023.6
2025-02-26T06:55:42.330000+00:00,9683,21,1253,2.1,0,23.6,14.5,47.0,1023.6
2025-02-26T06:56:42.320000+00:00,9683,10,1253,1.8,0,23.7,14.6,47.0,1023.6
2025-02-26T06:57:42.320000+00:00,9683,15,1253,1.6,0,23.9,14.5,46.0,1023.6
2025-02-26T06:58:42.323000+00:00,9683,16,1253,2.5,0,24.1,14.6,46.0,1023.6
2025-02-26T06:59:42.323000+00:00,9683,15,1253,1.8,0,24.2,14.6,45.0,1023.6
2025-02-26T07:00:42.322000+00:00,9683,61,1253,1.8,0,24.6,14.6,45.0,1023.7
2025-02-26T07:01:42.323000+00:00,9683,69,1253,2.7,0,24.6,14.6,45.0,1023.5
2025-02-26T07:02:42.324000+00:00,9683,5,1253,3.6,0,24.6,14.5,45.0,1023.6
2025-02-26T07:03:42.325000+00:00,9683,48,1253,2.8,0,24.9,14.5,46.0,1023.6
2025-02-26T07:04:42.323000+00:00,9683,21,1253,1.9,0,25.1,14.5,46.0,1023.6
2025-02-26T07:05:42.326000+00:00,9683,50,1253,1.6,0,25.3,14.7,45.0,1023.6
2025-02-26T07:05:56.184000+00:00,9683,31,1253,2.4,0,25.7,14.7,45.0,1023.5
2025-02-26T07:06:53.825000+00:00,9683,9,1253,2.3,0,25.9,14.8,45.0,1023.6
2025-02-26T07:07:53.827000+00:00,9683,61,1253,2.7,0,25.9,14.7,45.0,1023.7
2025-02-26T07:08:53.827000+00:00,9683,59,1253,2.6,0,25.7,14.7,45.0,1023.6
2025-02-26T07:09:53.831000+00:00,9683,33,1253,3.1,0,25.7,14.6,46.0,1023.5
2025-02-26T07:10:53.828000+00:00,9683,8,1253,2.6,0,26.2,14.6,46.0,1023.5
2025-02-26T07:11:53.829000+00:00,9683,8,1253,2.6,0,26.2,14.6,46.0,1023.5
2025-02-26T07:12:53.829000+00:00,9683,75,1253,1.8,0,26.2,14.7,45.0,1023.4
2025-02-26T07:13:53.830000+00:00,9683,34,1253,2.8,0,26.1,14.8,45.0,1023.4
2025-02-26T07:14:53.846000+00:00,9683,87,1253,2.5,0,25.4,14.7,45.0,1023.4
2025-02-26T07:15:53.831000+00:00,9683,64,1253,2.0,0,25.3,14.6,46.0,1023.3
2025-02-26T07:16:53.832000+00:00,9683,26,1253,1.9,0,25.3,14.6,47.0,1023.3
2025-02-26T07:17:53.833000+00:00,9683,20,1253,2.6,0,25.4,14.6,47.0,1023.3
2025-02-26T07:18:53.833000+00:00,9683,38,1253,2.7,0,25.8,14.6,46.0,1023.2
2025-02-26T07:19:53.836000+00:00,9683,13,1253,1.9,0,25.6,14.7,47.0,1023.3
2025-02-26T07:20:53.835000+00:00,9683,12,1253,3.4,0,25.4,14.7,47.0,1023.2
2025-02-26T07:21:53.836000+00:00,9683,38,1253,2.1,0,25.3,14.7,46.0,1023.2
2025-02-26T07:22:53.837000+00:00,9683,25,1253,2.6,0,25.3,14.7,46.0,1023.4
2025-02-26T07:23:53.839000+00:00,9683,25,1253,1.9,0,25.3,14.7,46.0,1023.3
2025-02-26T07:24:53.839000+00:00,9683,6,1253,2.0,0,25.3,14.7,46.0,1023.3
2025-02-26T07:25:53.838000+00:00,9683,14,1253,2.5,0,25.3,14.7,46.0,1023.2
2025-02-26T07:26:53.855000+00:00,9683,40,1253,2.2,0,25.4,14.8,46.0,1023.3
2025-02-26T07:27:53.871000+00:00,9683,15,1253,2.0,0,25.5,14.8,46.0,1023.2
2025-02-26T07:28:53.874000+00:00,9683,44,1253,3.4,0,25.6,14.8,46.0,1023.1
2025-02-26T07:29:53.873000+00:00,9683,44,1253,2.4,0,25.8,14.8,47.0,1023.3
2025-02-26T07:30:53.889000+00:00,9683,47,1253,2.2,0,26.0,14.7,47.0,1023.2
2025-02-26T07:31:53.892000+00:00,9683,24,1253,1.5,0,26.4,14.8,47.0,1023.1
2025-02-26T07:32:53.890000+00:00,9683,72,1253,2.6,0,27.0,14.9,47.0,1023.1
2025-02-26T07:33:53.892000+00:00,9683,27,1253,3.1,0,27.1,14.9,47.0,1023.1
2025-02-26T07:34:53.894000+00:00,9683,3,1253,1.8,0,27.0,15.0,47.0,1023.0
2025-02-26T07:35:53.893000+00:00,9683,13,1253,2.4,0,27.3,15.0,47.0,1023.0
2025-02-26T07:36:53.909000+00:00,9683,12,1253,2.0,0,27.6,15.0,46.0,1023.0
2025-02-26T07:37:53.924000+00:00,9683,40,1253,2.9,0,27.6,15.1,46.0,1022.9
2025-02-26T07:38:53.946000+00:00,9683,76,1253,2.6,0,27.5,15.1,47.0,1023.1
2025-02-26T07:39:53.941000+00:00,9683,38,1253,2.3,0,27.5,15.2,48.0,1023.0
2025-02-26T07:40:53.945000+00:00,9683,51,1253,3.9,0,27.9,15.4,48.0,1022.8
2025-02-26T07:41:53.943000+00:00,9683,37,1253,3.0,0,27.9,15.4,48.0,1022.8
2025-02-26T07:42:53.945000+00:00,9683,48,1253,3.4,0,27.8,15.3,48.0,1022.8
2025-02-26T07:43:53.960000+00:00,9683,16,1253,2.8,0,27.7,15.2,48.0,1022.9
2025-02-26T07:44:53.979000+00:00,9683,33,1253,2.7,0,27.7,15.3,48.0,1022.9
2025-02-26T07:46:53.982000+00:00,9683,43,1253,1.5,0,27.2,15.3,48.0,1022.8
2025-02-26T07:47:53.982000+00:00,9683,49,1253,3.1,0,27.0,15.4,48.0,1022.7
2025-02-26T07:48:53.983000+00:00,9683,45,1253,2.3,0,26.9,15.3,48.0,1022.7
2025-02-26T07:49:53.986000+00:00,9683,26,1253,2.6,0,26.9,15.3,49.0,1022.8
2025-02-26T07:50:53.989000+00:00,9683,84,1253,2.7,0,26.8,15.3,48.0,1022.8
2025-02-26T07:51:53.985000+00:00,9683,43,1253,1.7,0,26.5,15.4,48.0,1022.8
2025-02-26T07:52:53.991000+00:00,9683,9,1253,1.8,0,26.5,15.3,49.0,1022.7
2025-02-26T07:53:53.992000+00:00,9683,26,1253,1.9,0,26.7,15.3,48.0,1022.8
2025-02-26T07:54:53.990000+00:00,9683,27,1253,2.1,0,26.9,15.3,48.0,1022.8
2025-02-26T07:55:53.983000+00:00,9683,7,1253,2.5,0,27.0,15.3,48.0,1022.8
2025-02-26T07:56:53.994000+00:00,9683,29,1253,2.4,0,27.2,15.3,48.0,1022.7
2025-02-26T07:57:53.994000+00:00,9683,7,1253,2.0,0,27.3,15.4,48.0,1022.8
2025-02-26T07:58:53.984000+00:00,9683,29,1253,2.0,0,27.2,15.4,48.0,1022.8
2025-02-26T07:59:53.994000+00:00,9683,40,1253,1.9,0,27.0,15.4,48.0,1022.8
2025-02-26T08:00:53.992000+00:00,9683,1,1253,2.1,0,26.9,15.3,48.0,1022.8
2025-02-26T08:01:54.003000+00:00,9683,8,1253,1.6,0,27.0,15.3,48.0,1022.8
2025-02-26T08:02:53.999000+00:00,9683,41,1253,2.4,0,27.2,15.3,48.0,1022.7
2025-02-26T08:03:53.994000+00:00,9683,30,1253,2.0,0,27.4,15.3,49.0,1022.9
2025-02-26T08:04:53.993000+00:00,9683,54,1253,2.5,0,27.4,15.2,48.0,1022.7
2025-02-26T08:05:53.993000+00:00,9683,37,1253,1.4,0,27.6,15.2,49.0,1022.7
2025-02-26T08:06:53.993000+00:00,9683,33,1253,2.2,0,27.6,15.1,49.0,1022.6
2025-02-26T08:07:53.997000+00:00,9683,90,1253,1.2,0,27.7,15.3,49.0,1022.7
2025-02-26T08:08:53.984000+00:00,9683,140,1253,1.3,0,27.8,15.3,49.0,1022.5
2025-02-26T08:09:53.993000+00:00,9683,60,1253,1.6,0,27.8,15.4,49.0,1022.6
2025-02-26T08:10:54.019000+00:00,9683,354,1253,1.2,0,27.8,15.3,50.0,1022.5
2025-02-26T08:11:54.024000+00:00,9683,18,1253,1.9,0,27.8,15.3,49.0,1022.5
2025-02-26T08:12:54.025000+00:00,9683,110,1253,2.6,0,27.8,15.3,48.0,1022.5
2025-02-26T08:13:54.042000+00:00,9683,38,1253,1.7,0,27.6,15.4,49.0,1022.5
2025-02-26T08:14:54.042000+00:00,9683,44,1253,1.8,0,27.5,15.4,49.0,1022.5
2025-02-26T08:15:54.044000+00:00,9683,31,1253,1.7,0,27.4,15.4,49.0,1022.6
2025-02-26T08:16:54.046000+00:00,9683,39,1253,1.7,0,27.1,15.4,49.0,1022.5
2025-02-26T08:17:54.046000+00:00,9683,73,1253,2.3,0,27.0,15.3,49.0,1022.6
2025-02-26T08:18:54.053000+00:00,9683,30,1253,2.5,0,27.0,15.1,50.0,1022.6
2025-02-26T08:19:54.055000+00:00,9683,43,1253,2.1,0,27.0,15.1,51.0,1022.6
2025-02-26T08:20:54.048000+00:00,9683,1,1253,1.8,0,27.0,15.2,50.0,1022.6
2025-02-26T08:21:54.069000+00:00,9683,27,1253,2.7,0,27.1,15.3,50.0,1022.7
2025-02-26T08:22:54.064000+00:00,9683,30,1253,2.6,0,27.1,15.3,50.0,1022.6
2025-02-26T08:23:54.081000+00:00,9683,34,1253,1.5,0,27.2,15.3,50.0,1022.6
2025-02-26T08:24:54.096000+00:00,9683,11,1253,2.5,0,27.3,15.3,49.0,1022.4
2025-02-26T08:25:54.097000+00:00,9683,38,1253,2.8,0,27.3,15.3,50.0,1022.4
2025-02-26T08:26:54.098000+00:00,9683,42,1253,4.4,0,27.0,15.2,51.0,1022.4
2025-02-26T08:27:54.099000+00:00,9683,45,1253,1.5,0,27.0,15.1,52.0,1022.4
2025-02-26T08:28:54.101000+00:00,9683,32,1253,1.4,0,27.1,15.1,51.0,1022.4
2025-02-26T08:29:54.100000+00:00,9683,40,1253,2.1,0,27.1,15.2,50.0,1022.4
2025-02-26T08:30:54.106000+00:00,9683,30,1253,2.0,0,26.9,15.2,50.0,1022.3
2025-02-26T08:31:54.100000+00:00,9683,60,1253,2.2,0,26.8,15.2,50.0,1022.3
2025-02-26T08:32:54.109000+00:00,9683,28,1253,1.8,0,26.7,15.2,51.0,1022.3
2025-02-26T08:33:54.105000+00:00,9683,30,1253,3.4,0,26.7,15.1,51.0,1022.3
2025-02-26T08:34:54.104000+00:00,9683,34,1253,3.1,0,26.7,15.1,52.0,1022.3
2025-02-26T08:35:54.105000+00:00,9683,56,1253,1.8,0,26.7,15.2,52.0,1022.2
2025-02-26T08:36:54.105000+00:00,9683,39,1253,2.3,0,26.4,15.1,51.0,1022.2
2025-02-26T08:37:54.105000+00:00,9683,87,1253,2.4,0,26.3,15.1,51.0,1022.0
2025-02-26T08:38:54.107000+00:00,9683,58,1253,1.8,0,26.1,15.1,51.0,1022.0
2025-02-26T08:39:54.119000+00:00,9683,27,1253,1.3,0,26.0,15.1,51.0,1022.0
2025-02-26T08:40:54.114000+00:00,9683,3,1253,1.5,0,26.0,15.2,51.0,1022.0
2025-02-26T08:41:54.109000+00:00,9683,72,1253,2.1,0,26.1,15.2,51.0,1021.9
2025-02-26T08:42:54.133000+00:00,9683,98,1253,1.4,0,26.1,15.4,51.0,1021.9
2025-02-26T08:43:54.142000+00:00,9683,71,1253,1.0,0,26.0,15.3,51.0,1021.9
2025-02-26T08:44:54.145000+00:00,9683,61,1253,2.5,0,25.7,15.3,51.0,1022.1
2025-02-26T08:45:54.173000+00:00,9683,44,1253,1.8,0,25.7,15.2,52.0,1021.8
2025-02-26T08:46:54.173000+00:00,9683,359,1253,1.2,0,25.8,15.2,52.0,1021.9
2025-02-26T08:47:54.191000+00:00,9683,34,1253,2.0,0,25.9,15.2,51.0,1021.8
2025-02-26T08:48:54.205000+00:00,9683,62,1253,1.4,0,25.9,15.2,51.0,1021.8
2025-02-26T08:49:54.222000+00:00,9683,23,1253,1.5,0,25.9,15.2,50.0,1021.8
2025-02-26T08:50:54.230000+00:00,9683,23,1253,1.5,0,25.9,15.3,50.0,1021.8
2025-02-26T08:51:54.240000+00:00,9683,66,1253,2.8,0,25.8,15.1,50.0,1021.8
2025-02-26T08:52:54.256000+00:00,9683,80,1253,2.0,0,25.9,15.2,50.0,1021.8
2025-02-26T08:53:54.270000+00:00,9683,62,1253,2.4,0,25.9,15.2,50.0,1021.8
2025-02-26T08:54:54.286000+00:00,9683,19,1253,1.7,0,25.9,15.2,51.0,1021.7
2025-02-26T08:55:54.310000+00:00,9683,36,1253,1.8,0,25.9,15.3,50.0,1021.8
2025-02-26T08:56:54.273000+00:00,9683,38,1253,2.0,0,25.9,15.3,50.0,1021.7
2025-02-26T08:57:54.273000+00:00,9683,19,1253,2.2,0,25.8,15.4,51.0,1021.7
2025-02-26T08:58:54.275000+00:00,9683,27,1253,2.7,0,25.7,15.4,51.0,1021.7
2025-02-26T08:59:54.276000+00:00,9683,19,1253,3.2,0,25.5,15.4,51.0,1021.6
2025-02-26T09:00:54.278000+00:00,9683,31,1253,2.8,0,25.3,15.4,52.0,1021.6
2025-02-26T09:01:54.276000+00:00,9683,47,1253,2.9,0,25.2,15.4,52.0,1021.5
2025-02-26T09:02:54.276000+00:00,9683,33,1253,1.9,0,25.2,15.3,52.0,1021.5
2025-02-26T09:03:54.280000+00:00,9683,46,1253,2.3,0,25.2,15.3,52.0,1021.5
2025-02-26T09:04:54.279000+00:00,9683,41,1253,1.8,0,25.1,15.1,52.0,1021.5
2025-02-26T09:05:54.280000+00:00,9683,39,1253,2.2,0,25.0,15.1,52.0,1021.5
2025-02-26T09:06:54.285000+00:00,9683,30,1253,2.2,0,25.0,15.2,52.0,1021.4
2025-02-26T09:07:54.282000+00:00,9683,22,1253,1.1,0,25.1,15.2,52.0,1021.6
2025-02-26T09:08:54.282000+00:00,9683,55,1253,2.5,0,25.1,15.2,52.0,1021.4
2025-02-26T09:09:54.283000+00:00,9683,46,1253,3.4,0,25.2,15.2,52.0,1021.4
2025-02-26T09:10:54.283000+00:00,9683,41,1253,2.6,0,25.2,15.2,52.0,1021.6
2025-02-26T09:11:54.284000+00:00,9683,66,1253,2.9,0,25.2,15.3,52.0,1021.3
2025-02-26T09:12:54.284000+00:00,9683,6,1253,2.0,0,25.4,15.3,51.0,1021.4
2025-02-26T09:13:54.284000+00:00,9683,43,1253,3.1,0,25.4,15.4,50.0,1021.3
2025-02-26T09:14:54.285000+00:00,9683,349,1253,2.0,0,25.6,15.4,49.0,1021.4
2025-02-26T09:15:54.287000+00:00,9683,25,1253,1.9,0,25.6,15.5,49.0,1021.5
2025-02-26T09:16:54.286000+00:00,9683,24,1253,2.3,0,25.6,15.6,48.0,1021.6
2025-02-26T09:17:54.290000+00:00,9683,27,1253,2.3,0,25.8,15.6,46.0,1021.6
2025-02-26T09:18:54.294000+00:00,9683,11,1253,3.2,0,25.8,15.6,47.0,1021.6
2025-02-26T09:19:54.291000+00:00,9683,60,1253,2.6,0,25.7,15.6,48.0,1021.6
2025-02-26T09:20:54.290000+00:00,9683,27,1253,2.1,0,25.6,15.6,48.0,1021.6
2025-02-26T09:21:54.290000+00:00,9683,21,1253,1.9,0,25.6,15.6,48.0,1021.5
2025-02-26T09:22:54.295000+00:00,9683,32,1253,2.3,0,25.7,15.6,48.0,1021.5
2025-02-26T09:23:54.292000+00:00,9683,61,1253,3.0,0,25.6,15.6,48.0,1021.3
2025-02-26T09:24:54.299000+00:00,9683,66,1253,2.9,0,25.6,15.4,48.0,1021.3
2025-02-26T09:25:54.298000+00:00,9683,31,1253,2.7,0,25.5,15.4,49.0,1021.3
2025-02-26T09:26:54.296000+00:00,9683,29,1253,3.1,0,25.7,15.4,49.0,1021.5
2025-02-26T09:27:54.296000+00:00,9683,37,1253,3.9,0,25.6,15.4,49.0,1021.4
2025-02-26T09:28:54.296000+00:00,9683,37,1253,3.9,0,25.6,15.4,49.0,1021.4
2025-02-26T09:29:54.299000+00:00,9683,37,1253,3.9,0,25.6,15.4,49.0,1021.4
2025-02-26T09:30:54.319000+00:00,9683,7,1253,2.8,0,25.5,15.4,47.0,1021.2
2025-02-26T09:31:54.297000+00:00,9683,30,1253,1.8,0,25.5,15.4,48.0,1021.1
2025-02-26T09:32:54.304000+00:00,9683,36,1253,3.1,0,25.3,15.4,48.0,1021.0
2025-02-26T09:33:54.298000+00:00,9683,34,1253,2.1,0,25.3,15.3,48.0,1021.1
2025-02-26T09:34:54.300000+00:00,9683,33,1253,2.6,0,25.3,15.3,48.0,1021.1
2025-02-26T09:35:54.299000+00:00,9683,23,1253,2.1,0,25.3,15.2,48.0,1021.2
2025-02-26T09:36:54.300000+00:00,9683,22,1253,2.7,0,25.3,15.2,48.0,1021.0
2025-02-26T09:37:54.303000+00:00,9683,357,1253,2.2,0,25.1,15.2,47.0,1021.0
2025-02-26T09:38:54.301000+00:00,9683,14,1253,2.3,0,25.1,15.2,47.0,1021.1
2025-02-26T09:39:54.297000+00:00,9683,26,1253,2.1,0,24.8,15.3,47.0,1021.0
2025-02-26T09:40:54.304000+00:00,9683,23,1253,2.3,0,24.7,15.3,47.0,1021.1
2025-02-26T09:41:54.304000+00:00,9683,40,1253,1.8,0,24.6,15.3,48.0,1021.1
2025-02-26T09:42:54.304000+00:00,9683,18,1253,1.8,0,24.5,15.2,48.0,1021.1
2025-02-26T09:43:54.305000+00:00,9683,80,1253,2.4,0,24.5,15.2,48.0,1021.1
2025-02-26T09:44:54.307000+00:00,9683,34,1253,2.9,0,24.3,15.1,48.0,1021.0
2025-02-26T09:45:54.307000+00:00,9683,32,1253,2.8,0,24.4,15.1,49.0,1020.9
2025-02-26T09:46:54.307000+00:00,9683,27,1253,2.5,0,24.5,15.1,49.0,1020.9
2025-02-26T09:47:54.307000+00:00,9683,73,1253,2.4,0,24.5,15.1,48.0,1020.9
2025-02-26T09:48:54.309000+00:00,9683,25,1253,2.3,0,24.3,15.1,48.0,1020.9
2025-02-26T09:49:54.312000+00:00,9683,64,1253,2.1,0,24.3,15.1,48.0,1020.8
2025-02-26T09:50:54.310000+00:00,9683,27,1253,1.8,0,24.2,15.1,48.0,1020.9
2025-02-26T09:51:54.365000+00:00,9683,23,1253,2.2,0,24.2,15.1,48.0,1020.9
2025-02-26T09:52:54.310000+00:00,9683,44,1253,2.2,0,24.4,15.1,48.0,1020.7
2025-02-26T09:53:54.311000+00:00,9683,29,1253,1.5,0,24.3,15.1,48.0,1020.8
2025-02-26T09:54:54.312000+00:00,9683,30,1253,2.9,0,24.2,15.1,46.0,1020.7
2025-02-26T09:55:54.318000+00:00,9683,61,1253,2.1,0,24.2,15.1,47.0,1020.8
2025-02-26T09:56:54.313000+00:00,9683,55,1253,2.3,0,24.2,15.1,46.0,1020.7
2025-02-26T09:57:54.314000+00:00,9683,36,1253,3.7,0,24.2,15.1,46.0,1020.8
2025-02-26T09:58:54.325000+00:00,9683,34,1253,3.2,0,24.2,15.1,47.0,1020.6
2025-02-26T09:59:54.317000+00:00,9683,41,1253,3.5,0,24.3,15.2,47.0,1020.6
2025-02-26T10:00:54.316000+00:00,9683,19,1253,2.2,0,24.2,15.1,47.0,1020.7
2025-02-26T10:01:54.317000+00:00,9683,57,1253,2.1,0,24.1,15.1,48.0,1020.7
2025-02-26T10:02:54.318000+00:00,9683,44,1253,2.8,0,24.1,15.1,48.0,1020.7
2025-02-26T10:03:54.319000+00:00,9683,0,1253,2.9,0,24.1,15.0,48.0,1020.7
2025-02-26T10:04:54.320000+00:00,9683,37,1253,2.9,0,24.0,15.0,49.0,1020.8
2025-02-26T10:05:54.320000+00:00,9683,41,1253,2.3,0,24.0,15.1,49.0,1020.8
2025-02-26T10:06:54.320000+00:00,9683,65,1253,1.7,0,24.2,15.1,49.0,1020.7
2025-02-26T10:07:54.322000+00:00,9683,22,1253,2.5,0,24.2,15.1,49.0,1020.7
2025-02-26T10:08:54.322000+00:00,9683,36,1253,2.3,0,24.2,15.1,49.0,1020.7
2025-02-26T10:09:54.322000+00:00,9683,73,1253,1.8,0,24.0,15.1,49.0,1020.8
2025-02-26T10:10:54.324000+00:00,9683,18,1253,2.3,0,24.0,15.1,49.0,1020.7
2025-02-26T10:11:54.324000+00:00,9683,28,1253,2.3,0,24.1,15.2,49.0,1020.8
2025-02-26T10:12:54.361000+00:00,9683,44,1253,1.9,0,24.1,15.2,48.0,1020.9
2025-02-26T10:13:54.325000+00:00,9683,35,1253,2.1,0,24.0,15.2,48.0,1020.7
2025-02-26T10:14:54.325000+00:00,9683,18,1253,3.2,0,23.9,15.2,48.0,1020.7
2025-02-26T10:15:54.326000+00:00,9683,30,1253,3.5,0,23.9,15.1,48.0,1020.7
2025-02-26T10:16:54.330000+00:00,9683,24,1253,2.7,0,24.0,15.1,48.0,1020.6
2025-02-26T10:17:54.328000+00:00,9683,11,1253,2.5,0,24.0,15.1,48.0,1020.6
2025-02-26T10:18:54.340000+00:00,9683,22,1253,2.8,0,23.8,15.1,47.0,1020.6
2025-02-26T10:19:54.330000+00:00,9683,19,1253,3.0,0,23.7,15.1,48.0,1020.6
2025-02-26T10:20:54.337000+00:00,9683,11,1253,2.5,0,23.8,15.1,48.0,1020.5
2025-02-26T10:21:54.330000+00:00,9683,27,1253,4.3,0,23.7,15.1,48.0,1020.6
2025-02-26T10:22:54.331000+00:00,9683,30,1253,4.6,0,23.7,14.9,49.0,1020.6
2025-02-26T10:23:54.331000+00:00,9683,24,1253,3.5,0,23.6,14.9,49.0,1020.6
2025-02-26T10:24:54.331000+00:00,9683,31,1253,2.3,0,23.6,14.9,49.0,1020.4
2025-02-26T10:25:54.324000+00:00,9683,47,1253,3.1,0,23.6,14.9,49.0,1020.4
2025-02-26T10:26:54.333000+00:00,9683,37,1253,4.3,0,23.7,15.0,49.0,1020.3
2025-02-26T10:27:54.333000+00:00,9683,38,1253,3.8,0,23.7,15.0,49.0,1020.2
2025-02-26T10:28:54.336000+00:00,9683,33,1253,3.2,0,23.5,15.0,50.0,1020.3
2025-02-26T10:29:54.336000+00:00,9683,62,1253,1.9,0,23.5,14.9,50.0,1020.3
2025-02-26T10:30:54.336000+00:00,9683,32,1253,3.2,0,23.6,14.9,50.0,1020.2
2025-02-26T10:31:54.337000+00:00,9683,14,1253,3.1,0,23.6,14.9,50.0,1020.3
2025-02-26T10:32:54.338000+00:00,9683,48,1253,1.9,0,23.6,15.0,50.0,1020.2
2025-02-26T10:33:54.339000+00:00,9683,20,1253,2.1,0,23.7,15.1,49.0,1020.3
2025-02-26T10:34:54.376000+00:00,9683,30,1253,2.7,0,23.7,15.1,49.0,1020.1
2025-02-26T10:35:54.386000+00:00,9683,32,1253,3.1,0,23.7,15.2,48.0,1020.2
2025-02-26T10:36:54.341000+00:00,9683,40,1253,2.7,0,23.7,15.1,49.0,1020.2
2025-02-26T10:37:54.341000+00:00,9683,14,1253,2.6,0,23.7,15.1,49.0,1020.3
2025-02-26T10:38:54.342000+00:00,9683,19,1253,1.9,0,23.9,15.1,49.0,1020.2
2025-02-26T10:39:54.343000+00:00,9683,69,1253,1.9,0,24.0,15.2,48.0,1020.1
2025-02-26T10:40:54.352000+00:00,9683,40,1253,3.3,0,23.9,15.1,48.0,1020.2
2025-02-26T10:41:54.344000+00:00,9683,4,1253,2.6,0,23.9,15.2,48.0,1020.1
2025-02-26T10:42:54.343000+00:00,9683,37,1253,2.2,0,24.0,15.3,48.0,1020.1
2025-02-26T10:43:54.345000+00:00,9683,17,1253,2.7,0,24.1,15.3,47.0,1020.1
2025-02-26T10:44:54.347000+00:00,9683,70,1253,1.9,0,23.9,15.3,47.0,1020.1
2025-02-26T10:45:54.346000+00:00,9683,34,1253,1.4,0,23.9,15.3,47.0,1020.0
2025-02-26T10:46:54.350000+00:00,9683,340,1253,1.8,0,24.1,15.2,47.0,1019.9
2025-02-26T10:47:54.348000+00:00,9683,20,1253,2.4,0,24.4,15.1,47.0,1019.7
2025-02-26T10:48:54.349000+00:00,9683,20,1253,2.4,0,24.4,15.1,47.0,1019.7
2025-02-26T10:49:54.350000+00:00,9683,70,1253,3.2,0,24.3,15.3,47.0,1019.9
2025-02-26T10:50:54.351000+00:00,9683,11,1253,2.7,0,24.3,15.3,47.0,1019.8
2025-02-26T10:51:54.352000+00:00,9683,11,1253,2.7,0,24.3,15.3,47.0,1019.8
2025-02-26T10:52:54.352000+00:00,9683,9,1253,2.5,0,24.7,15.3,47.0,1019.9
2025-02-26T10:53:54.358000+00:00,9683,16,1253,3.1,0,24.5,15.4,47.0,1019.8
2025-02-26T10:54:54.354000+00:00,9683,16,1253,3.1,0,24.5,15.4,47.0,1019.8
2025-02-26T10:55:54.363000+00:00,9683,17,1253,2.8,0,24.3,15.4,47.0,1019.8
2025-02-26T10:56:54.358000+00:00,9683,28,1253,3.9,0,24.3,15.3,47.0,1019.8
2025-02-26T10:57:54.355000+00:00,9683,28,1253,3.9,0,24.3,15.2,47.0,1019.8
2025-02-26T10:58:54.356000+00:00,9683,45,1253,2.8,0,24.2,15.2,47.0,1019.7
2025-02-26T10:59:54.356000+00:00,9683,29,1253,3.3,0,24.3,15.2,47.0,1019.7
2025-02-26T11:00:54.358000+00:00,9683,29,1253,3.3,0,24.3,15.3,47.0,1019.7
2025-02-26T11:01:54.358000+00:00,9683,20,1253,3.0,0,24.4,15.3,47.0,1019.9
2025-02-26T11:02:54.359000+00:00,9683,20,1253,3.0,0,24.3,15.2,47.0,1019.7
2025-02-26T11:03:54.359000+00:00,9683,20,1253,3.0,0,24.3,15.3,47.0,1019.7
2025-02-26T11:04:54.360000+00:00,9683,17,1253,2.8,0,24.1,15.2,47.0,1019.9
2025-02-26T11:05:54.362000+00:00,9683,12,1253,2.9,0,24.1,15.2,47.0,1019.7
2025-02-26T11:06:33.271000+00:00,9683,12,1253,2.9,0,24.1,15.1,47.0,1019.7
2025-02-26T11:06:54.361000+00:00,9683,12,1253,2.9,0,24.1,15.1,47.0,1019.7
2025-02-26T11:07:54.363000+00:00,9683,17,1253,3.6,0,24.1,15.1,47.0,1019.8
2025-02-26T11:08:54.371000+00:00,9683,17,1253,3.6,0,24.1,15.1,47.0,1019.8
2025-02-26T11:09:54.366000+00:00,9683,17,1253,3.6,0,24.1,15.1,47.0,1019.8
2025-02-26T11:09:58.362000+00:00,9683,17,1253,3.6,0,24.1,15.1,47.0,1019.8
2025-02-26T11:11:52.447000+00:00,9683,24,1253,2.0,0,23.8,15.1,48.0,1019.9
2025-02-26T11:12:02.579000+00:00,9683,24,1253,2.0,0,23.8,15.1,48.0,1019.9
2025-02-26T11:13:02.585000+00:00,9683,24,1253,2.0,0,23.8,15.1,48.0,1019.9
2025-02-26T11:14:02.586000+00:00,9683,15,1253,2.5,0,23.8,15.1,47.0,1019.9
2025-02-26T11:15:02.578000+00:00,9683,9,1253,3.2,0,23.7,15.1,47.0,1020.0
2025-02-26T11:16:02.585000+00:00,9683,9,1253,3.2,0,23.7,15.2,47.0,1020.0
2025-02-26T11:17:02.597000+00:00,9683,10,1253,2.9,0,23.7,15.1,46.0,1019.9
